0.0277228	0.0277228	6861	0.0	82.8312	0.0277228	1248	0.0	35.327	0.0277228	19157	0.0	138.409	0.0277228	4338	0.0	65.8635	0.0277228	18609	0.0	136.415	0.0277228	4090	0.0	63.9531	
0.0287129	0.0287129	6506	0.0	80.6598	0.0287129	1196	0.0	34.5832	0.0287129	17802	0.0	133.424	0.0287129	3967	0.0	62.9841	0.0287129	17412	0.0	131.955	0.0287129	3786	0.0	61.5305	
0.029703	0.029703	6076	0.0	77.9487	0.029703	1067	0.0	32.665	0.029703	16739	0.0	129.379	0.029703	3635	0.0	60.291	0.029703	16432	0.0	128.187	0.029703	3524	0.0	59.3633	
0.0306931	0.0306931	5896	0.0	76.7854	0.0306931	1000	0.0	31.6228	0.0306931	15623	0.0	124.992	0.0306931	3268	0.0	57.1664	0.0306931	15127	0.0	122.992	0.0306931	3163	0.0	56.2406	
0.0316832	0.0316832	5809	0.0	76.2168	0.0316832	945	0.0	30.7409	0.0316832	14789	0.0	121.61	0.0316832	3132	0.0	55.9643	0.0316832	14378	0.0	119.908	0.0316832	3001	0.0	54.7814	
0.0326733	0.0326733	5546	0.0	74.4715	0.0326733	884	0.0	29.7321	0.0326733	13743	0.0	117.231	0.0326733	2862	0.0	53.4977	0.0326733	13660	0.0	116.876	0.0326733	2805	0.0	52.9623	
0.0336634	0.0336634	5225	0.0	72.2842	0.0336634	835	0.0	28.8964	0.0336634	12931	0.0	113.715	0.0336634	2743	0.0	52.3737	0.0336634	12710	0.0	112.739	0.0336634	2602	0.0	51.0098	
0.0346535	0.0346535	4911	0.0	70.0785	0.0346535	729	0.0	27	0.0346535	12433	0.0	111.503	0.0346535	2580	0.0	50.7937	0.0346535	12003	0.0	109.558	0.0346535	2488	0.0	49.8799	
0.0356436	0.0356436	4753	0.0	68.942	0.0356436	753	0.0	27.4408	0.0356436	11676	0.0	108.056	0.0356436	2402	0.0	49.0102	0.0356436	11414	0.0	106.836	0.0356436	2299	0.0	47.9479	
0.0366337	0.0366337	4608	0.0	67.8823	0.0366337	719	0.0	26.8142	0.0366337	11070	0.0	105.214	0.0366337	2345	0.0	48.4252	0.0366337	10874	0.0	104.278	0.0366337	2241	0.0	47.3392	
0.0376238	0.0376238	4449	0.0	66.7008	0.0376238	703	0.0	26.5141	0.0376238	10474	0.0	102.343	0.0376238	2102	0.0	45.8476	0.0376238	10396	0.0	101.961	0.0376238	2117	0.0	46.0109	
0.0386139	0.0386139	4392	0.0	66.2722	0.0386139	665	0.0	25.7876	0.0386139	10070	0.0	100.349	0.0386139	2011	0.0	44.8442	0.0386139	9941	0.0	99.7046	0.0386139	1909	0.0	43.6921	
0.039604	0.039604	4109	0.0	64.1015	0.039604	654	0.0	25.5734	0.039604	9570	0.0	97.8264	0.039604	1943	0.0	44.0795	0.039604	9412	0.0	97.0155	0.039604	1898	0.0	43.566	
0.0405941	0.0405941	4024	0.0	63.435	0.0405941	649	0.0	25.4755	0.0405941	9222	0.0	96.0312	0.0405941	1855	0.0	43.0697	0.0405941	9025	0.0	95	0.0405941	1800	0.0	42.4264	
0.0415842	0.0415842	3901	0.0	62.458	0.0415842	574	0.0	23.9583	0.0415842	8858	0.0	94.1169	0.0415842	1765	0.0	42.0119	0.0415842	8660	0.0	93.0591	0.0415842	1680	0.0	40.9878	
0.0425743	0.0425743	3719	0.0	60.9836	0.0425743	591	0.0	24.3105	0.0425743	8355	0.0	91.4057	0.0425743	1660	0.0	40.7431	0.0425743	8216	0.0	90.6422	0.0425743	1604	0.0	40.05	
0.0435644	0.0435644	3624	0.0	60.1997	0.0435644	496	0.0	22.2711	0.0435644	7954	0.0	89.1852	0.0435644	1557	0.0	39.4588	0.0435644	7687	0.0	87.6755	0.0435644	1496	0.0	38.6782	
0.0445545	0.0445545	3438	0.0	58.6345	0.0445545	520	0.0	22.8035	0.0445545	7775	0.0	88.176	0.0445545	1438	0.0	37.921	0.0445545	7416	0.0	86.1162	0.0445545	1427	0.0	37.7757	
0.0455446	0.0455446	3414	0.0	58.4294	0.0455446	515	0.0	22.6936	0.0455446	7388	0.0	85.9535	0.0455446	1412	0.0	37.5766	0.0455446	7231	0.0	85.0353	0.0455446	1331	0.0	36.4829	
0.0465347	0.0465347	3378	0.0	58.1206	0.0465347	472	0.0	21.7256	0.0465347	7175	0.0	84.7054	0.0465347	1402	0.0	37.4433	0.0465347	6926	0.0	83.2226	0.0465347	1374	0.0	37.0675	
0.0475248	0.0475248	3163	0.0	56.2406	0.0475248	475	0.0	21.7945	0.0475248	6820	0.0	82.5833	0.0475248	1255	0.0	35.426	0.0475248	6825	0.0	82.6136	0.0475248	1223	0.0	34.9714	
0.0485149	0.0485149	3150	0.0	56.1249	0.0485149	461	0.0	21.4709	0.0485149	6698	0.0	81.8413	0.0485149	1212	0.0	34.8138	0.0485149	6495	0.0	80.5916	0.0485149	1186	0.0	34.4384	
